rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,orientation,x,y,z,w,orientation_covariance,angular_velocity,x,y,z,angular_velocity_covariance,linear_acceleration,x,y,z,linear_acceleration_covariance
1479513000251939414,,91978,,1479513000,251672983,"""/imu""",,0.0004461628702589538,0.021633232503088413,0.9696235947814533,-0.24364273336583425,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.26469752192497253,0.7118635177612305,10.421693801879883,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000256195115,,91979,,1479513000,255887031,"""/imu""",,0.0004217522819631675,0.021623375094560415,0.9696246628558465,-0.24363942212736853,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.1777709275484085,0.6857138276100159,10.289689064025879,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000256738145,,91980,,1479513000,256469964,"""/imu""",,0.00039365502991345385,0.02160062154315283,0.9696229954298394,-0.2436479093026668,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.2514350116252899,0.48823413252830505,10.135114669799805,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000261234242,,91981,,1479513000,260904073,"""/imu""",,0.0003743842259974448,0.021566385185106816,0.9696212818969004,-0.24365831372810728,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.20933249592781067,0.3110877275466919,9.950754165649414,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000261918028,,91982,,1479513000,261522054,"""/imu""",,0.00035022508193805884,0.02151828469595337,0.9696216507293582,-0.24366120243853853,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.05412416532635689,0.30563533306121826,9.635746955871582,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000266316893,,91983,,1479513000,265961885,"""/imu""",,0.0003181947052876239,0.021465774939811885,0.9696203982352325,-0.24367086095051663,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.119900643825531,0.10765483975410461,9.190204620361328,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000266884663,,91984,,1479513000,266583919,"""/imu""",,0.00030963594594572247,0.021416335061579302,0.9696165254824245,-0.24369059864508524,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.22523023188114166,-0.2003348469734192,8.88375186920166,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000271349160,,91985,,1479513000,270989894,"""/imu""",,0.0003028644716394551,0.021397680962674005,0.9696162258044793,-0.24369334801197365,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,0.013865026645362377,-0.16150689125061035,8.950942993164062,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000271799289,,91986,,1479513000,271548032,"""/imu""",,0.0002991775831580284,0.02139247779305613,0.9696146198364756,-0.24370029846244154,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.2848568856716156,-0.2691960036754608,8.366695404052734,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000276284570,,91987,,1479513000,275877952,"""/imu""",,0.0003135086371776073,0.021411272728885787,0.9696122838782677,-0.243707862723968,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.2949022650718689,-0.01309238187968731,8.291752815246582,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000276840654,,91988,,1479513000,276571035,"""/imu""",,0.0003402688931038185,0.02143597927239984,0.9696096636026599,-0.2437161746873747,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.21158075332641602,0.2414826601743698,8.579708099365234,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000281328968,,91989,,1479513000,280951023,"""/imu""",,0.00031373100614015385,0.021472973661823307,0.9696063133279313,-0.24372619164914588,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,0.00680946372449398,0.2841963469982147,8.438398361206055,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000282018824,,91990,,1479513000,281642913,"""/imu""",,0.0002854228421479757,0.021505381748611347,0.9696106317991638,-0.24370617252548793,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.28172481060028076,0.5396207571029663,8.625378608703613,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000286257291,,91991,,1479513000,285959005,"""/imu""",,0.0002843522867915323,0.02153458434395474,0.9696141280562679,-0.24368972584297272,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.036458324640989304,0.6881201863288879,8.771421432495117,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000286784484,,91992,,1479513000,286539077,"""/imu""",,0.00027938122617121884,0.02155123004175004,0.969613951322695,-0.24368915553528378,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,0.1302257627248764,0.8677611351013184,8.83787727355957,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000291187854,,91993,,1479513000,290884971,"""/imu""",,0.0002757462605879355,0.02156733694561198,0.9696187384859233,-0.24366841959563673,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,0.2567155063152313,0.9897688627243042,9.063061714172363,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000291638714,,91994,,1479513000,291414976,"""/imu""",,0.0002679433216401825,0.02157765396966316,0.9696249855831294,-0.2436425990433207,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,0.3052675724029541,0.9999293684959412,8.982222557067871,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000296097223,,91995,,1479513000,295850992,"""/imu""",,0.00027310012086452403,0.021585320342014803,0.9696287968305375,-0.2436268881887957,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,0.12027761340141296,0.8608160614967346,9.227484703063965,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000296630490,,91996,,1479513000,296381950,"""/imu""",,0.00028766806909486295,0.021591692920189073,0.9696283357933412,-0.2436280183101586,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.009609300643205643,0.6357976198196411,9.240083694458008,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000301212992,,91997,,1479513000,300885915,"""/imu""",,0.00030681735314323614,0.021595703934791526,0.9696225574418876,-0.24365064728910554,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.21802353858947754,0.47076475620269775,9.279084205627441,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000301772166,,91998,,1479513000,301490068,"""/imu""",,0.0003189139899924322,0.02160330406776925,0.9696193378401683,-0.24366264426868103,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.4303686320781708,0.2348109632730484,9.369451522827148,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000306308137,,91999,,1479513000,306020021,"""/imu""",,0.0003359199911033317,0.02161710596303918,0.9696185002809281,-0.24366479112149889,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.6832505464553833,0.2736727297306061,9.397387504577637,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000306874122,,92000,,1479513000,306600093,"""/imu""",,0.00035477541026917263,0.021614989327781206,0.9696152115092075,-0.24367811187159813,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.6963989734649658,0.16208314895629883,9.523362159729004,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000311370135,,92001,,1479513000,310925960,"""/imu""",,0.00036572548925877684,0.021607300072699783,0.9696157032888656,-0.2436767280953743,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.727717399597168,0.15416671335697174,9.522241592407227,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000311827032,,92002,,1479513000,311568975,"""/imu""",,0.0003746788580774663,0.021598483625009976,0.9696144507870574,-0.24368248318349275,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.7175476551055908,0.020260365679860115,9.544410705566406,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000316590356,,92003,,1479513000,315943956,"""/imu""",,0.00039927331525261976,0.02160645532741976,0.96961171525601,-0.24369268357569285,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.426424115896225,-0.176095113158226,9.658761978149414,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000317065630,,92004,,1479513000,316762924,"""/imu""",,0.0004369706876996569,0.021640726348321503,0.9696091333994027,-0.2437000022810133,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.20937012135982513,-0.1763264536857605,9.81114387512207,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000321294127,,92005,,1479513000,320949077,"""/imu""",,0.0005028188034527582,0.02177524418573365,0.9696422436523303,-0.24355584567746036,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.0025871305260807276,-0.15765222907066345,10.314125061035156,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000322369588,,92006,,1479513000,321561098,"""/imu""",,0.0005571447248921258,0.02186402417275879,0.969641098758766,-0.24355233742961585,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,0.11100158840417862,-0.11968807131052017,10.815750122070312,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000326206999,,92007,,1479513000,325932025,"""/imu""",,0.0006097042311883013,0.021968085633256914,0.9696372414564057,-0.24355810104621353,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,0.06840789318084717,-0.05006749927997589,11.511575698852539,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000326669305,,92008,,1479513000,326415061,"""/imu""",,0.0006462862051438158,0.022074120994658122,0.9696365806421112,-0.24355118248644633,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.015507319942116737,0.1321127861738205,11.982793807983398,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000331169699,,92009,,1479513000,330883026,"""/imu""",,0.0006641912498603925,0.022157041279223095,0.969635673942695,-0.24354703040816217,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.11778846383094788,0.2547813057899475,12.285791397094727,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000331725923,,92010,,1479513000,331465959,"""/imu""",,0.0006590610901933637,0.022215103455323373,0.9696345520930915,-0.2435464669580201,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.1442064493894577,0.3248828947544098,12.109782218933105,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000336139972,,92011,,1479513000,335896015,"""/imu""",,0.0006326305476019165,0.022237538025148537,0.9696328155288167,-0.243551206132638,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.26154470443725586,0.45738685131073,12.003278732299805,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000336651480,,92012,,1479513000,336426973,"""/imu""",,0.000597699403588949,0.02222958866638557,0.9696336684435173,-0.24354870209270935,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.18391534686088562,0.5399515628814697,11.498623847961426,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000341283070,,92013,,1479513000,340943098,"""/imu""",,0.000551007543859811,0.022203507754048446,0.9696355048969475,-0.2435439685731156,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.0925978496670723,0.635296642780304,10.821990013122559,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000341845650,,92014,,1479513000,341588973,"""/imu""",,0.0005118924721183411,0.02216492137527505,0.9696376794377247,-0.2435389657425327,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,0.05337255448102951,0.49803730845451355,10.228837966918945,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000346401682,,92015,,1479513000,346004009,"""/imu""",,0.0004824866723323242,0.022130498601021797,0.969641675047642,-0.2435261597969725,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,0.15251803398132324,0.5262017250061035,9.865159034729004,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000347127384,,92016,,1479513000,346724033,"""/imu""",,0.00045271650520218784,0.02210689842942473,0.9696479604160747,-0.24350323563743936,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,0.13663436472415924,0.6060556769371033,9.522951126098633,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000351241129,,92017,,1479513000,350909948,"""/imu""",,0.0004246486015424178,0.022092079222021912,0.969653316009596,-0.24348352653970065,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.0800819918513298,0.4996601939201355,9.281099319458008,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000351805464,,92018,,1479513000,351574897,"""/imu""",,0.00040689412976096465,0.02208582281790249,0.9696549142297655,-0.24347779270270803,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.2786678671836853,0.4026038646697998,9.341401100158691,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000356126290,,92019,,1479513000,355854034,"""/imu""",,0.0003981485966310463,0.022087432798211612,0.9696537232486392,-0.24348241002499932,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.40411436557769775,0.3171948790550232,9.483321189880371,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000356668108,,92020,,1479513000,356420993,"""/imu""",,0.0003771860366347997,0.022111853546258955,0.9696533083258388,-0.24348189951259241,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.5305851101875305,0.20557762682437897,9.366169929504395,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000361256407,,92021,,1479513000,360903024,"""/imu""",,0.0003663309583325942,0.0221265061003163,0.9696516409490912,-0.24348714360279744,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.6538064479827881,0.0871879979968071,9.545226097106934,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000361867969,,92022,,1479513000,361563920,"""/imu""",,0.00035328249784762983,0.022149994869727546,0.9696515794789257,-0.243485222728171,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.4797794818878174,0.03799823299050331,9.568233489990234,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000366387854,,92023,,1479513000,366004943,"""/imu""",,0.0003300291951684561,0.022188921684187454,0.9696496124315783,-0.2434894048838653,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.5658715963363647,-0.010572224855422974,9.40856647491455,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000367084457,,92024,,1479513000,366776943,"""/imu""",,0.0002999105583132095,0.022225046390025847,0.9696437727362573,-0.24350954301638156,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.3693971335887909,-0.007980940863490105,9.096048355102539,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000371303841,,92025,,1479513000,370951890,"""/imu""",,0.00027267615895505936,0.02227019459720634,0.9696455323323653,-0.24349858966039054,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.19259458780288696,-0.09109626710414886,9.079641342163086,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000371849016,,92026,,1479513000,371553897,"""/imu""",,0.0002591536780785506,0.022324027512918697,0.9696470306758789,-0.24348773268240415,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.6445558667182922,-0.17756788432598114,8.485417366027832,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000376323305,,92027,,1479513000,375974893,"""/imu""",,0.00029448668482643547,0.022355644766848266,0.9696407683529895,-0.2435097596485217,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.2979510724544525,0.07927040755748749,8.61341381072998,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
1479513000377123212,,92028,,1479513000,376789093,"""/imu""",,0.00031592461420357047,0.022383013057321953,0.9696423358584646,-0.2435009137666734,"[0.017453292519943295, 0.0, 0.0, 0.0, 0.017453292519943295, 0.0, 0.0, 0.0, 0.15707963267948966]",,0.0,0.0,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",,-0.20066951215267181,0.09610234946012497,9.002906799316406,"[0.0004, 0.0, 0.0, 0.0, 0.0004, 0.0, 0.0, 0.0, 0.0004]"
