rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,time_ref,secs,nsecs,source
1479513000246520685,,278681,,1479513000,245981931,"""/imu""",,8158,18000000,"""sample time fine"""
1479513000246711716,,278682,,1479513000,245981931,"""/imu""",,815,0,"""sample time coarse"""
1479513000246964124,,278683,,1479513000,246861934,"""/imu""",,1479541798,246300000,"""UTC time"""
1479513000247124116,,278684,,1479513000,246861934,"""/imu""",,8158,43000000,"""sample time fine"""
1479513000247128881,,278685,,1479513000,246861934,"""/imu""",,815,0,"""sample time coarse"""
1479513000251143525,,278686,,1479513000,250982999,"""/imu""",,1479541798,248800000,"""UTC time"""
1479513000251373851,,278687,,1479513000,250982999,"""/imu""",,8158,68000000,"""sample time fine"""
1479513000251601888,,278688,,1479513000,250982999,"""/imu""",,815,0,"""sample time coarse"""
1479513000251770041,,278689,,1479513000,251672983,"""/imu""",,1479541798,251300000,"""UTC time"""
1479513000251957440,,278690,,1479513000,251672983,"""/imu""",,8158,93000000,"""sample time fine"""
1479513000251973897,,278691,,1479513000,251672983,"""/imu""",,815,0,"""sample time coarse"""
1479513000256174151,,278692,,1479513000,255887031,"""/imu""",,1479541798,253800000,"""UTC time"""
1479513000256178934,,278693,,1479513000,255887031,"""/imu""",,8158,118000000,"""sample time fine"""
1479513000256200538,,278694,,1479513000,255887031,"""/imu""",,815,0,"""sample time coarse"""
1479513000256580987,,278695,,1479513000,256469964,"""/imu""",,1479541798,256300000,"""UTC time"""
1479513000256618306,,278696,,1479513000,256469964,"""/imu""",,8158,143000000,"""sample time fine"""
1479513000256753190,,278697,,1479513000,256469964,"""/imu""",,815,0,"""sample time coarse"""
1479513000261028218,,278698,,1479513000,260904073,"""/imu""",,1479541798,258800000,"""UTC time"""
1479513000261097027,,278699,,1479513000,260904073,"""/imu""",,8158,168000000,"""sample time fine"""
1479513000261322281,,278700,,1479513000,260904073,"""/imu""",,815,0,"""sample time coarse"""
1479513000261628442,,278701,,1479513000,261522054,"""/imu""",,1479541798,261300000,"""UTC time"""
1479513000261673511,,278702,,1479513000,261522054,"""/imu""",,8158,193000000,"""sample time fine"""
1479513000261720687,,278703,,1479513000,261522054,"""/imu""",,815,0,"""sample time coarse"""
1479513000266107777,,278704,,1479513000,265961885,"""/imu""",,1479541798,263800000,"""UTC time"""
1479513000266177943,,278705,,1479513000,265961885,"""/imu""",,8158,218000000,"""sample time fine"""
1479513000266301191,,278706,,1479513000,265961885,"""/imu""",,815,0,"""sample time coarse"""
1479513000266690727,,278707,,1479513000,266583919,"""/imu""",,1479541798,266300000,"""UTC time"""
1479513000266870692,,278708,,1479513000,266583919,"""/imu""",,8158,243000000,"""sample time fine"""
1479513000266959919,,278709,,1479513000,266583919,"""/imu""",,815,0,"""sample time coarse"""
1479513000271100494,,278710,,1479513000,270989894,"""/imu""",,1479541798,268800000,"""UTC time"""
1479513000271148827,,278711,,1479513000,270989894,"""/imu""",,8158,268000000,"""sample time fine"""
1479513000271167090,,278712,,1479513000,270989894,"""/imu""",,815,0,"""sample time coarse"""
1479513000271648097,,278713,,1479513000,271548032,"""/imu""",,1479541798,271300000,"""UTC time"""
1479513000271809637,,278714,,1479513000,271548032,"""/imu""",,8158,293000000,"""sample time fine"""
1479513000271851422,,278715,,1479513000,271548032,"""/imu""",,815,0,"""sample time coarse"""
1479513000276096496,,278716,,1479513000,275877952,"""/imu""",,1479541798,273800000,"""UTC time"""
1479513000276512811,,278717,,1479513000,275877952,"""/imu""",,8158,318000000,"""sample time fine"""
1479513000276516165,,278718,,1479513000,275877952,"""/imu""",,815,0,"""sample time coarse"""
1479513000276705918,,278719,,1479513000,276571035,"""/imu""",,1479541798,276300000,"""UTC time"""
1479513000276846722,,278720,,1479513000,276571035,"""/imu""",,8158,343000000,"""sample time fine"""
1479513000276849424,,278721,,1479513000,276571035,"""/imu""",,815,0,"""sample time coarse"""
1479513000281202857,,278722,,1479513000,280951023,"""/imu""",,1479541798,278800000,"""UTC time"""
1479513000281278364,,278723,,1479513000,280951023,"""/imu""",,8158,368000000,"""sample time fine"""
1479513000281310185,,278724,,1479513000,280951023,"""/imu""",,815,0,"""sample time coarse"""
1479513000281767463,,278725,,1479513000,281642913,"""/imu""",,1479541798,281300000,"""UTC time"""
1479513000282022286,,278726,,1479513000,281642913,"""/imu""",,8158,393000000,"""sample time fine"""
1479513000282043574,,278727,,1479513000,281642913,"""/imu""",,815,0,"""sample time coarse"""
1479513000286127629,,278728,,1479513000,285959005,"""/imu""",,1479541798,283800000,"""UTC time"""
1479513000286266445,,278729,,1479513000,285959005,"""/imu""",,8158,418000000,"""sample time fine"""
1479513000286362934,,278730,,1479513000,285959005,"""/imu""",,815,0,"""sample time coarse"""
1479513000286648739,,278731,,1479513000,286539077,"""/imu""",,1479541798,286300000,"""UTC time"""
1479513000286651745,,278732,,1479513000,286539077,"""/imu""",,8158,443000000,"""sample time fine"""
1479513000286696396,,278733,,1479513000,286539077,"""/imu""",,815,0,"""sample time coarse"""
1479513000291098155,,278734,,1479513000,290884971,"""/imu""",,1479541798,288800000,"""UTC time"""
1479513000291140279,,278735,,1479513000,290884971,"""/imu""",,8158,468000000,"""sample time fine"""
1479513000291175580,,278736,,1479513000,290884971,"""/imu""",,815,0,"""sample time coarse"""
1479513000291504730,,278737,,1479513000,291414976,"""/imu""",,1479541798,291300000,"""UTC time"""
1479513000291653514,,278738,,1479513000,291414976,"""/imu""",,8158,493000000,"""sample time fine"""
1479513000291674917,,278739,,1479513000,291414976,"""/imu""",,815,0,"""sample time coarse"""
1479513000295943377,,278740,,1479513000,295850992,"""/imu""",,1479541798,293800000,"""UTC time"""
1479513000295999089,,278741,,1479513000,295850992,"""/imu""",,8158,518000000,"""sample time fine"""
1479513000296156989,,278742,,1479513000,295850992,"""/imu""",,815,0,"""sample time coarse"""
1479513000296473660,,278743,,1479513000,296381950,"""/imu""",,1479541798,296300000,"""UTC time"""
1479513000296517818,,278744,,1479513000,296381950,"""/imu""",,8158,543000000,"""sample time fine"""
1479513000296649578,,278745,,1479513000,296381950,"""/imu""",,815,0,"""sample time coarse"""
1479513000301223939,,278746,,1479513000,300885915,"""/imu""",,1479541798,298800000,"""UTC time"""
1479513000301282756,,278747,,1479513000,300885915,"""/imu""",,8158,568000000,"""sample time fine"""
1479513000301286693,,278748,,1479513000,300885915,"""/imu""",,815,0,"""sample time coarse"""
1479513000301597565,,278749,,1479513000,301490068,"""/imu""",,1479541798,301300000,"""UTC time"""
1479513000301784887,,278750,,1479513000,301490068,"""/imu""",,8158,593000000,"""sample time fine"""
1479513000301803645,,278751,,1479513000,301490068,"""/imu""",,815,0,"""sample time coarse"""
1479513000303489414,,278752,,1479513000,303392887,"""/imu""",,1479541798,250000000,"""UTC time"""
1479513000303556049,,278753,,1479513000,303392887,"""/imu""",,8158,80000000,"""sample time fine"""
1479513000303659286,,278754,,1479513000,303392887,"""/imu""",,815,0,"""sample time coarse"""
1479513000306187275,,278755,,1479513000,306020021,"""/imu""",,1479541798,303800000,"""UTC time"""
1479513000306192724,,278756,,1479513000,306020021,"""/imu""",,8158,618000000,"""sample time fine"""
1479513000306337290,,278757,,1479513000,306020021,"""/imu""",,815,0,"""sample time coarse"""
1479513000306711175,,278758,,1479513000,306600093,"""/imu""",,1479541798,306300000,"""UTC time"""
1479513000306881379,,278759,,1479513000,306600093,"""/imu""",,8158,643000000,"""sample time fine"""
1479513000306888442,,278760,,1479513000,306600093,"""/imu""",,815,0,"""sample time coarse"""
1479513000311081096,,278761,,1479513000,310925960,"""/imu""",,1479541798,308800000,"""UTC time"""
1479513000311289463,,278762,,1479513000,310925960,"""/imu""",,8158,668000000,"""sample time fine"""
1479513000311293869,,278763,,1479513000,310925960,"""/imu""",,815,0,"""sample time coarse"""
1479513000311660372,,278764,,1479513000,311568975,"""/imu""",,1479541798,311300000,"""UTC time"""
1479513000311700957,,278765,,1479513000,311568975,"""/imu""",,8158,693000000,"""sample time fine"""
1479513000311719873,,278766,,1479513000,311568975,"""/imu""",,815,0,"""sample time coarse"""
1479513000316149845,,278767,,1479513000,315943956,"""/imu""",,1479541798,313800000,"""UTC time"""
1479513000316533187,,278768,,1479513000,315943956,"""/imu""",,8158,718000000,"""sample time fine"""
1479513000316539468,,278769,,1479513000,315943956,"""/imu""",,815,0,"""sample time coarse"""
1479513000316860652,,278770,,1479513000,316762924,"""/imu""",,1479541798,316300000,"""UTC time"""
1479513000316920563,,278771,,1479513000,316762924,"""/imu""",,8158,743000000,"""sample time fine"""
1479513000316927384,,278772,,1479513000,316762924,"""/imu""",,815,0,"""sample time coarse"""
1479513000321096505,,278773,,1479513000,320949077,"""/imu""",,1479541798,318800000,"""UTC time"""
1479513000321209904,,278774,,1479513000,320949077,"""/imu""",,8158,768000000,"""sample time fine"""
1479513000321299586,,278775,,1479513000,320949077,"""/imu""",,815,0,"""sample time coarse"""
1479513000321661339,,278776,,1479513000,321561098,"""/imu""",,1479541798,321300000,"""UTC time"""
1479513000321695683,,278777,,1479513000,321561098,"""/imu""",,8158,793000000,"""sample time fine"""
1479513000322375647,,278778,,1479513000,321561098,"""/imu""",,815,0,"""sample time coarse"""
1479513000326052947,,278779,,1479513000,325932025,"""/imu""",,1479541798,323800000,"""UTC time"""
1479513000326229609,,278780,,1479513000,325932025,"""/imu""",,8158,818000000,"""sample time fine"""
1479513000326234898,,278781,,1479513000,325932025,"""/imu""",,815,0,"""sample time coarse"""
1479513000326547625,,278782,,1479513000,326415061,"""/imu""",,1479541798,326300000,"""UTC time"""
1479513000326642755,,278783,,1479513000,326415061,"""/imu""",,8158,843000000,"""sample time fine"""
1479513000326726908,,278784,,1479513000,326415061,"""/imu""",,815,0,"""sample time coarse"""
1479513000330990557,,278785,,1479513000,330883026,"""/imu""",,1479541798,328800000,"""UTC time"""
1479513000331173714,,278786,,1479513000,330883026,"""/imu""",,8158,868000000,"""sample time fine"""
1479513000331201582,,278787,,1479513000,330883026,"""/imu""",,815,0,"""sample time coarse"""
1479513000331562051,,278788,,1479513000,331465959,"""/imu""",,1479541798,331300000,"""UTC time"""
1479513000331600242,,278789,,1479513000,331465959,"""/imu""",,8158,893000000,"""sample time fine"""
1479513000331753112,,278790,,1479513000,331465959,"""/imu""",,815,0,"""sample time coarse"""
1479513000335989437,,278791,,1479513000,335896015,"""/imu""",,1479541798,333800000,"""UTC time"""
1479513000336033956,,278792,,1479513000,335896015,"""/imu""",,8158,918000000,"""sample time fine"""
1479513000336183750,,278793,,1479513000,335896015,"""/imu""",,815,0,"""sample time coarse"""
1479513000336512441,,278794,,1479513000,336426973,"""/imu""",,1479541798,336300000,"""UTC time"""
1479513000336558569,,278795,,1479513000,336426973,"""/imu""",,8158,943000000,"""sample time fine"""
1479513000336661518,,278796,,1479513000,336426973,"""/imu""",,815,0,"""sample time coarse"""
1479513000341122494,,278797,,1479513000,340943098,"""/imu""",,1479541798,338800000,"""UTC time"""
1479513000341136767,,278798,,1479513000,340943098,"""/imu""",,8158,968000000,"""sample time fine"""
1479513000341267020,,278799,,1479513000,340943098,"""/imu""",,815,0,"""sample time coarse"""
1479513000341673253,,278800,,1479513000,341588973,"""/imu""",,1479541798,341300000,"""UTC time"""
1479513000341827401,,278801,,1479513000,341588973,"""/imu""",,8158,993000000,"""sample time fine"""
1479513000341834337,,278802,,1479513000,341588973,"""/imu""",,815,0,"""sample time coarse"""
1479513000346243746,,278803,,1479513000,346004009,"""/imu""",,1479541798,343800000,"""UTC time"""
1479513000346414127,,278804,,1479513000,346004009,"""/imu""",,8159,18000000,"""sample time fine"""
1479513000346434402,,278805,,1479513000,346004009,"""/imu""",,815,0,"""sample time coarse"""
1479513000346848472,,278806,,1479513000,346724033,"""/imu""",,1479541798,346300000,"""UTC time"""
1479513000347151740,,278807,,1479513000,346724033,"""/imu""",,8159,43000000,"""sample time fine"""
1479513000347373011,,278808,,1479513000,346724033,"""/imu""",,815,0,"""sample time coarse"""
1479513000351273516,,278809,,1479513000,350909948,"""/imu""",,1479541798,348800000,"""UTC time"""
1479513000351302406,,278810,,1479513000,350909948,"""/imu""",,8159,68000000,"""sample time fine"""
1479513000351432116,,278811,,1479513000,350909948,"""/imu""",,815,0,"""sample time coarse"""
1479513000351663150,,278812,,1479513000,351574897,"""/imu""",,1479541798,351300000,"""UTC time"""
1479513000351852508,,278813,,1479513000,351574897,"""/imu""",,8159,93000000,"""sample time fine"""
1479513000351864469,,278814,,1479513000,351574897,"""/imu""",,815,0,"""sample time coarse"""
1479513000355959651,,278815,,1479513000,355854034,"""/imu""",,1479541798,353800000,"""UTC time"""
1479513000356139757,,278816,,1479513000,355854034,"""/imu""",,8159,118000000,"""sample time fine"""
1479513000356198764,,278817,,1479513000,355854034,"""/imu""",,815,0,"""sample time coarse"""
1479513000356508038,,278818,,1479513000,356420993,"""/imu""",,1479541798,356300000,"""UTC time"""
1479513000356556878,,278819,,1479513000,356420993,"""/imu""",,8159,143000000,"""sample time fine"""
1479513000356682216,,278820,,1479513000,356420993,"""/imu""",,815,0,"""sample time coarse"""
1479513000361017887,,278821,,1479513000,360903024,"""/imu""",,1479541798,358800000,"""UTC time"""
1479513000361192260,,278822,,1479513000,360903024,"""/imu""",,8159,168000000,"""sample time fine"""
1479513000361195631,,278823,,1479513000,360903024,"""/imu""",,815,0,"""sample time coarse"""
1479513000361754722,,278824,,1479513000,361563920,"""/imu""",,1479541798,361300000,"""UTC time"""
1479513000361883451,,278825,,1479513000,361563920,"""/imu""",,8159,193000000,"""sample time fine"""
1479513000361887826,,278826,,1479513000,361563920,"""/imu""",,815,0,"""sample time coarse"""
1479513000366152917,,278827,,1479513000,366004943,"""/imu""",,1479541798,363800000,"""UTC time"""
1479513000366423543,,278828,,1479513000,366004943,"""/imu""",,8159,218000000,"""sample time fine"""
1479513000366428186,,278829,,1479513000,366004943,"""/imu""",,815,0,"""sample time coarse"""
1479513000367076143,,278830,,1479513000,366776943,"""/imu""",,1479541798,366300000,"""UTC time"""
1479513000367095248,,278831,,1479513000,366776943,"""/imu""",,8159,243000000,"""sample time fine"""
1479513000367101064,,278832,,1479513000,366776943,"""/imu""",,815,0,"""sample time coarse"""
1479513000371092144,,278833,,1479513000,370951890,"""/imu""",,1479541798,368800000,"""UTC time"""
1479513000371094814,,278834,,1479513000,370951890,"""/imu""",,8159,268000000,"""sample time fine"""
1479513000371290760,,278835,,1479513000,370951890,"""/imu""",,815,0,"""sample time coarse"""
1479513000371672446,,278836,,1479513000,371553897,"""/imu""",,1479541798,371300000,"""UTC time"""
1479513000371687547,,278837,,1479513000,371553897,"""/imu""",,8159,293000000,"""sample time fine"""
1479513000371851894,,278838,,1479513000,371553897,"""/imu""",,815,0,"""sample time coarse"""
1479513000376394521,,278839,,1479513000,375974893,"""/imu""",,1479541798,373800000,"""UTC time"""
1479513000376399418,,278840,,1479513000,375974893,"""/imu""",,8159,318000000,"""sample time fine"""
1479513000376402020,,278841,,1479513000,375974893,"""/imu""",,815,0,"""sample time coarse"""
1479513000377097059,,278842,,1479513000,376789093,"""/imu""",,1479541798,376300000,"""UTC time"""
1479513000377103668,,278843,,1479513000,376789093,"""/imu""",,8159,343000000,"""sample time fine"""
1479513000377108804,,278844,,1479513000,376789093,"""/imu""",,815,0,"""sample time coarse"""
1479513000381261516,,278845,,1479513000,380902051,"""/imu""",,1479541798,378800000,"""UTC time"""
1479513000381272453,,278846,,1479513000,380902051,"""/imu""",,8159,368000000,"""sample time fine"""
1479513000381275521,,278847,,1479513000,380902051,"""/imu""",,815,0,"""sample time coarse"""
1479513000381585588,,278848,,1479513000,381494998,"""/imu""",,1479541798,381300000,"""UTC time"""
1479513000381631505,,278849,,1479513000,381494998,"""/imu""",,8159,393000000,"""sample time fine"""
1479513000381753903,,278850,,1479513000,381494998,"""/imu""",,815,0,"""sample time coarse"""
1479513000386117613,,278851,,1479513000,385967969,"""/imu""",,1479541798,383800000,"""UTC time"""
1479513000386246689,,278852,,1479513000,385967969,"""/imu""",,8159,418000000,"""sample time fine"""
1479513000386320120,,278853,,1479513000,385967969,"""/imu""",,815,0,"""sample time coarse"""
1479513000386656069,,278854,,1479513000,386554002,"""/imu""",,1479541798,386300000,"""UTC time"""
1479513000386779358,,278855,,1479513000,386554002,"""/imu""",,8159,443000000,"""sample time fine"""
1479513000386841509,,278856,,1479513000,386554002,"""/imu""",,815,0,"""sample time coarse"""
1479513000391009554,,278857,,1479513000,390913963,"""/imu""",,1479541798,388800000,"""UTC time"""
1479513000391055980,,278858,,1479513000,390913963,"""/imu""",,8159,468000000,"""sample time fine"""
1479513000391201803,,278859,,1479513000,390913963,"""/imu""",,815,0,"""sample time coarse"""
1479513000391617618,,278860,,1479513000,391479969,"""/imu""",,1479541798,391300000,"""UTC time"""
1479513000391626664,,278861,,1479513000,391479969,"""/imu""",,8159,493000000,"""sample time fine"""
1479513000391810904,,278862,,1479513000,391479969,"""/imu""",,815,0,"""sample time coarse"""
1479513000395991431,,278863,,1479513000,395889997,"""/imu""",,1479541798,393800000,"""UTC time"""
1479513000396028322,,278864,,1479513000,395889997,"""/imu""",,8159,518000000,"""sample time fine"""
1479513000396067950,,278865,,1479513000,395889997,"""/imu""",,815,0,"""sample time coarse"""
1479513000396582913,,278866,,1479513000,396470069,"""/imu""",,1479541798,396300000,"""UTC time"""
1479513000396653235,,278867,,1479513000,396470069,"""/imu""",,8159,543000000,"""sample time fine"""
1479513000397007004,,278868,,1479513000,396470069,"""/imu""",,815,0,"""sample time coarse"""
1479513000401044693,,278869,,1479513000,400911092,"""/imu""",,1479541798,398800000,"""UTC time"""
1479513000401094042,,278870,,1479513000,400911092,"""/imu""",,8159,568000000,"""sample time fine"""
1479513000401265474,,278871,,1479513000,400911092,"""/imu""",,815,0,"""sample time coarse"""
1479513000401661285,,278872,,1479513000,401568889,"""/imu""",,1479541798,401300000,"""UTC time"""
1479513000401831073,,278873,,1479513000,401568889,"""/imu""",,8159,593000000,"""sample time fine"""
1479513000401834824,,278874,,1479513000,401568889,"""/imu""",,815,0,"""sample time coarse"""
1479513000406119648,,278875,,1479513000,405958890,"""/imu""",,1479541798,403800000,"""UTC time"""
1479513000406152684,,278876,,1479513000,405958890,"""/imu""",,8159,618000000,"""sample time fine"""
1479513000406370822,,278877,,1479513000,405958890,"""/imu""",,815,0,"""sample time coarse"""
1479513000406726635,,278878,,1479513000,406626939,"""/imu""",,1479541798,406300000,"""UTC time"""
1479513000406790100,,278879,,1479513000,406626939,"""/imu""",,8159,643000000,"""sample time fine"""
1479513000406794747,,278880,,1479513000,406626939,"""/imu""",,815,0,"""sample time coarse"""
1479513000412750428,,278881,,1479513000,412497043,"""/imu""",,1479541798,408800000,"""UTC time"""
1479513000413024588,,278882,,1479513000,412497043,"""/imu""",,8159,668000000,"""sample time fine"""
1479513000413033032,,278883,,1479513000,412497043,"""/imu""",,815,0,"""sample time coarse"""
1479513000413396654,,278884,,1479513000,413289070,"""/imu""",,1479541798,411300000,"""UTC time"""
1479513000413449832,,278885,,1479513000,413289070,"""/imu""",,8159,693000000,"""sample time fine"""
1479513000413554596,,278886,,1479513000,413289070,"""/imu""",,815,0,"""sample time coarse"""
1479513000416062837,,278887,,1479513000,415937900,"""/imu""",,1479541798,413800000,"""UTC time"""
1479513000416490962,,278888,,1479513000,415937900,"""/imu""",,8159,718000000,"""sample time fine"""
1479513000416495250,,278889,,1479513000,415937900,"""/imu""",,815,0,"""sample time coarse"""
1479513000416689003,,278890,,1479513000,416584014,"""/imu""",,1479541798,416300000,"""UTC time"""
1479513000416741004,,278891,,1479513000,416584014,"""/imu""",,8159,743000000,"""sample time fine"""
1479513000416900737,,278892,,1479513000,416584014,"""/imu""",,815,0,"""sample time coarse"""
1479513000421119066,,278893,,1479513000,420927047,"""/imu""",,1479541798,418800000,"""UTC time"""
1479513000421215715,,278894,,1479513000,420927047,"""/imu""",,8159,768000000,"""sample time fine"""
1479513000421223469,,278895,,1479513000,420927047,"""/imu""",,815,0,"""sample time coarse"""
1479513000421726892,,278896,,1479513000,421484947,"""/imu""",,1479541798,421300000,"""UTC time"""
1479513000421743500,,278897,,1479513000,421484947,"""/imu""",,8159,793000000,"""sample time fine"""
1479513000421745811,,278898,,1479513000,421484947,"""/imu""",,815,0,"""sample time coarse"""
1479513000426129170,,278899,,1479513000,425995111,"""/imu""",,1479541798,423800000,"""UTC time"""
1479513000426134045,,278900,,1479513000,425995111,"""/imu""",,8159,818000000,"""sample time fine"""
1479513000426269824,,278901,,1479513000,425995111,"""/imu""",,815,0,"""sample time coarse"""
1479513000426619198,,278902,,1479513000,426527976,"""/imu""",,1479541798,426300000,"""UTC time"""
1479513000426700285,,278903,,1479513000,426527976,"""/imu""",,8159,843000000,"""sample time fine"""
1479513000426765154,,278904,,1479513000,426527976,"""/imu""",,815,0,"""sample time coarse"""
1479513000431055483,,278905,,1479513000,430918931,"""/imu""",,1479541798,428800000,"""UTC time"""
1479513000431082558,,278906,,1479513000,430918931,"""/imu""",,8159,868000000,"""sample time fine"""
1479513000431087598,,278907,,1479513000,430918931,"""/imu""",,815,0,"""sample time coarse"""
1479513000431511140,,278908,,1479513000,431428909,"""/imu""",,1479541798,431300000,"""UTC time"""
1479513000431557854,,278909,,1479513000,431428909,"""/imu""",,8159,893000000,"""sample time fine"""
1479513000431672992,,278910,,1479513000,431428909,"""/imu""",,815,0,"""sample time coarse"""
1479513000436019395,,278911,,1479513000,435883045,"""/imu""",,1479541798,433800000,"""UTC time"""
1479513000436171497,,278912,,1479513000,435883045,"""/imu""",,8159,918000000,"""sample time fine"""
1479513000436175736,,278913,,1479513000,435883045,"""/imu""",,815,0,"""sample time coarse"""
1479513000436510643,,278914,,1479513000,436419963,"""/imu""",,1479541798,436300000,"""UTC time"""
1479513000436558983,,278915,,1479513000,436419963,"""/imu""",,8159,943000000,"""sample time fine"""
1479513000436659100,,278916,,1479513000,436419963,"""/imu""",,815,0,"""sample time coarse"""
1479513000441289329,,278917,,1479513000,440917968,"""/imu""",,1479541798,438800000,"""UTC time"""
1479513000441291287,,278918,,1479513000,440917968,"""/imu""",,8159,968000000,"""sample time fine"""
1479513000441325753,,278919,,1479513000,440917968,"""/imu""",,815,0,"""sample time coarse"""
1479513000441675995,,278920,,1479513000,441560983,"""/imu""",,1479541798,441300000,"""UTC time"""
1479513000441718160,,278921,,1479513000,441560983,"""/imu""",,8159,993000000,"""sample time fine"""
1479513000441840420,,278922,,1479513000,441560983,"""/imu""",,815,0,"""sample time coarse"""
1479513000446191851,,278923,,1479513000,445986986,"""/imu""",,1479541798,443800000,"""UTC time"""
1479513000446260196,,278924,,1479513000,445986986,"""/imu""",,8160,18000000,"""sample time fine"""
1479513000446320095,,278925,,1479513000,445986986,"""/imu""",,816,0,"""sample time coarse"""
1479513000447003517,,278926,,1479513000,446825981,"""/imu""",,1479541798,446300000,"""UTC time"""
1479513000447043259,,278927,,1479513000,446825981,"""/imu""",,8160,43000000,"""sample time fine"""
1479513000447226544,,278928,,1479513000,446825981,"""/imu""",,816,0,"""sample time coarse"""
1479513000451067221,,278929,,1479513000,450920104,"""/imu""",,1479541798,448800000,"""UTC time"""
1479513000451140933,,278930,,1479513000,450920104,"""/imu""",,8160,68000000,"""sample time fine"""
1479513000451328819,,278931,,1479513000,450920104,"""/imu""",,816,0,"""sample time coarse"""
1479513000451722933,,278932,,1479513000,451622962,"""/imu""",,1479541798,451300000,"""UTC time"""
1479513000451777123,,278933,,1479513000,451622962,"""/imu""",,8160,93000000,"""sample time fine"""
1479513000451804727,,278934,,1479513000,451622962,"""/imu""",,816,0,"""sample time coarse"""
1479513000456004764,,278935,,1479513000,455854892,"""/imu""",,1479541798,453800000,"""UTC time"""
1479513000456166775,,278936,,1479513000,455854892,"""/imu""",,8160,118000000,"""sample time fine"""
1479513000456203001,,278937,,1479513000,455854892,"""/imu""",,816,0,"""sample time coarse"""
1479513000456555392,,278938,,1479513000,456458091,"""/imu""",,1479541798,456300000,"""UTC time"""
1479513000456737994,,278939,,1479513000,456458091,"""/imu""",,8160,143000000,"""sample time fine"""
1479513000456740701,,278940,,1479513000,456458091,"""/imu""",,816,0,"""sample time coarse"""
1479513000461056995,,278941,,1479513000,460923910,"""/imu""",,1479541798,458800000,"""UTC time"""
1479513000461386113,,278942,,1479513000,460923910,"""/imu""",,8160,168000000,"""sample time fine"""
1479513000461390667,,278943,,1479513000,460923910,"""/imu""",,816,0,"""sample time coarse"""
1479513000461776514,,278944,,1479513000,461642026,"""/imu""",,1479541798,461300000,"""UTC time"""
1479513000461986346,,278945,,1479513000,461642026,"""/imu""",,8160,193000000,"""sample time fine"""
1479513000461991015,,278946,,1479513000,461642026,"""/imu""",,816,0,"""sample time coarse"""
1479513000466218400,,278947,,1479513000,466006040,"""/imu""",,1479541798,463800000,"""UTC time"""
1479513000466281955,,278948,,1479513000,466006040,"""/imu""",,8160,218000000,"""sample time fine"""
1479513000466285955,,278949,,1479513000,466006040,"""/imu""",,816,0,"""sample time coarse"""
1479513000467131868,,278950,,1479513000,466805934,"""/imu""",,1479541798,466300000,"""UTC time"""
1479513000467137356,,278951,,1479513000,466805934,"""/imu""",,8160,243000000,"""sample time fine"""
1479513000467140250,,278952,,1479513000,466805934,"""/imu""",,816,0,"""sample time coarse"""
1479513000471011595,,278953,,1479513000,470902919,"""/imu""",,1479541798,468800000,"""UTC time"""
1479513000471219214,,278954,,1479513000,470902919,"""/imu""",,8160,268000000,"""sample time fine"""
1479513000471223772,,278955,,1479513000,470902919,"""/imu""",,816,0,"""sample time coarse"""
1479513000471544040,,278956,,1479513000,471451997,"""/imu""",,1479541798,471300000,"""UTC time"""
1479513000471781290,,278957,,1479513000,471451997,"""/imu""",,8160,293000000,"""sample time fine"""
1479513000471783742,,278958,,1479513000,471451997,"""/imu""",,816,0,"""sample time coarse"""
1479513000476102386,,278959,,1479513000,475905895,"""/imu""",,1479541798,473800000,"""UTC time"""
1479513000476249080,,278960,,1479513000,475905895,"""/imu""",,8160,318000000,"""sample time fine"""
1479513000476391610,,278961,,1479513000,475905895,"""/imu""",,816,0,"""sample time coarse"""
1479513000476781494,,278962,,1479513000,476664066,"""/imu""",,1479541798,476300000,"""UTC time"""
1479513000476931950,,278963,,1479513000,476664066,"""/imu""",,8160,343000000,"""sample time fine"""
1479513000476990196,,278964,,1479513000,476664066,"""/imu""",,816,0,"""sample time coarse"""
1479513000481025430,,278965,,1479513000,480900049,"""/imu""",,1479541798,478800000,"""UTC time"""
1479513000481070919,,278966,,1479513000,480900049,"""/imu""",,8160,368000000,"""sample time fine"""
1479513000481228203,,278967,,1479513000,480900049,"""/imu""",,816,0,"""sample time coarse"""
1479513000481639866,,278968,,1479513000,481542110,"""/imu""",,1479541798,481300000,"""UTC time"""
1479513000481686705,,278969,,1479513000,481542110,"""/imu""",,8160,393000000,"""sample time fine"""
1479513000481859926,,278970,,1479513000,481542110,"""/imu""",,816,0,"""sample time coarse"""
1479513000486059113,,278971,,1479513000,485934019,"""/imu""",,1479541798,483800000,"""UTC time"""
1479513000486199552,,278972,,1479513000,485934019,"""/imu""",,8160,418000000,"""sample time fine"""
1479513000486211829,,278973,,1479513000,485934019,"""/imu""",,816,0,"""sample time coarse"""
1479513000486567709,,278974,,1479513000,486471891,"""/imu""",,1479541798,486300000,"""UTC time"""
1479513000486639045,,278975,,1479513000,486471891,"""/imu""",,8160,443000000,"""sample time fine"""
1479513000486736636,,278976,,1479513000,486471891,"""/imu""",,816,0,"""sample time coarse"""
1479513000490973622,,278977,,1479513000,490883111,"""/imu""",,1479541798,488800000,"""UTC time"""
1479513000491026656,,278978,,1479513000,490883111,"""/imu""",,8160,468000000,"""sample time fine"""
1479513000491136198,,278979,,1479513000,490883111,"""/imu""",,816,0,"""sample time coarse"""
